tag,preferred_cn,alternatives,category,post_count,confidence,source,notes
happy_sex,快乐做爱,愛のあるセックス,0,13995,0.93,byzod+ai,来自byzod高质量包+清洗
bangle,手镯,,0,13990,0.93,byzod+ai,来自byzod高质量包+清洗
red_kimono,红色和服,,0,13979,0.93,byzod+ai,来自byzod高质量包+清洗
mini_crown,迷你皇冠,,0,13973,0.93,byzod+ai,来自byzod高质量包+清洗
shoulder_tattoo,肩部纹身,,0,13965,0.93,byzod+ai,来自byzod高质量包+清洗
bush,灌木,低木,0,13926,0.93,byzod+ai,来自byzod高质量包+清洗
bow_bra,带蝴蝶结的胸罩,,0,13926,0.93,byzod+ai,来自byzod高质量包+清洗
sundress,太阳裙|背心裙,,0,13887,0.93,byzod+ai,来自byzod高质量包+清洗
gothic_lolita,哥特洛丽塔风格,,0,13879,0.93,byzod+ai,来自byzod高质量包+清洗
yellow_neckerchief,黄色领巾,,0,13874,0.93,byzod+ai,来自byzod高质量包+清洗
glass,玻璃,,0,13861,0.93,byzod+ai,来自byzod高质量包+清洗
cityscape,城市背景,都市,0,13836,0.93,byzod+ai,来自byzod高质量包+清洗
backless_dress,露背连衣裙,ぱっくり背中,0,13835,0.93,byzod+ai,来自byzod高质量包+清洗
candle,蜡烛,蜡烛|蝋燭,0,13807,0.93,byzod+ai,来自byzod高质量包+清洗
no_nose,无鼻子,,0,13800,0.93,byzod+ai,来自byzod高质量包+清洗
silent_comic,默剧漫画,サイレント漫画,0,13799,0.93,byzod+ai,来自byzod高质量包+清洗
shibari,绳缚,縛り|菱縄縛り|緊縛|紧缚|緊縛労働,0,13796,0.93,byzod+ai,来自byzod高质量包+清洗
blue_vest,蓝色背心,,0,13781,0.93,byzod+ai,来自byzod高质量包+清洗
red_panties,红色内裤,,0,13751,0.93,byzod+ai,来自byzod高质量包+清洗
tile_floor,格子纹地面,瓷砖地板,0,13739,0.93,byzod+ai,来自byzod高质量包+清洗
partially_unbuttoned,解开部分纽扣,,0,13726,0.93,byzod+ai,来自byzod高质量包+清洗
white_collar,白色领子,,0,13725,0.93,byzod+ai,来自byzod高质量包+清洗
shark_tail,鲨鱼尾巴,鮫しっぽ,0,13691,0.93,byzod+ai,来自byzod高质量包+清洗
one_breast_out,露出一只乳房,片乳,0,13665,0.93,byzod+ai,来自byzod高质量包+清洗
holster,武装带,,0,13659,0.93,byzod+ai,来自byzod高质量包+清洗
on_head,在头上,,0,13654,0.93,byzod+ai,来自byzod高质量包+清洗
lamp,灯,台灯|落地台灯,0,13650,0.93,byzod+ai,来自byzod高质量包+清洗
bridal_garter,腿环,腿环,0,13639,0.93,byzod+ai,来自byzod高质量包+清洗
holding_microphone,拿着麦克风,,0,13622,0.93,byzod+ai,来自byzod高质量包+清洗
holding_poke_ball,拿着精灵球,,0,13620,0.93,byzod+ai,来自byzod高质量包+清洗
white_fur,白色的毛皮,,0,13611,0.93,byzod+ai,来自byzod高质量包+清洗
hand_to_own_mouth,手朝向自己嘴,,0,13603,0.93,byzod+ai,来自byzod高质量包+清洗
asymmetrical_gloves,不对称的手套,不对称手套,0,13599,0.93,byzod+ai,来自byzod高质量包+清洗
frilled_bow,花边蝴蝶结,,0,13572,0.93,byzod+ai,来自byzod高质量包+清洗
red_leotard,红色连身衣,,0,13549,0.93,byzod+ai,来自byzod高质量包+清洗
precum,先走汁,ガマン汁|我慢汁|先走り汁|尿道球腺液,0,13543,0.93,byzod+ai,来自byzod高质量包+清洗
navel_cutout,服装上有露出肚脐,,0,13524,0.93,byzod+ai,来自byzod高质量包+清洗
standing_sex,站立后入,立ちバック|立位,0,13518,0.93,byzod+ai,来自byzod高质量包+清洗
unzipped,拉开拉链的,下ろしチャック,0,13508,0.93,byzod+ai,来自byzod高质量包+清洗
tight_clothes,紧身衣服,紧身装|紧绷衣物|トップス胸元前面に布のしわ,0,13493,0.97,ai_generated,[Manual] 特征
hip_focus,臀部为焦点,,0,13453,0.93,byzod+ai,来自byzod高质量包+清洗
headpat,摸头,頭なでなで|摸头,0,13418,0.93,byzod+ai,来自byzod高质量包+清洗
femdom,逆强奸,女性上位|女攻め|逆レイプ|逆リョナ,0,13396,0.93,byzod+ai,来自byzod高质量包+清洗
strap_gap,泛指覆盖面少的吊,,0,13389,0.93,byzod+ai,来自byzod高质量包+清洗
disposable_cup,一次性纸杯,紙コップ|纸杯|一次性杯子,0,13385,0.93,byzod+ai,来自byzod高质量包+清洗
wind_lift,起风效果|上升气流,風のいたずら|風の悪戯|モンロー効果|風チラ,0,13370,0.93,byzod+ai,来自byzod高质量包+清洗
bridal_veil,婚纱头纱,,0,13356,0.93,byzod+ai,来自byzod高质量包+清洗
tied_shirt,把衣服,把衣服(衣角和下摆)打结|裾結び,0,13350,0.86,byzod+ai,Byzod长描述→缩短主显示
harness,背带,,0,13340,0.93,byzod+ai,来自byzod高质量包+清洗
green_hat,绿色帽子,,0,13319,0.97,ai_generated,[Manual] 
sarong,莎笼|沙滩浴巾,,0,13292,0.93,byzod+ai,来自byzod高质量包+清洗
nurse,护士,看護婦|看護師|护士|東方白衣天使,0,13287,0.93,byzod+ai,来自byzod高质量包+清洗
bandaged_leg,绑着绷带的腿,,0,13261,0.93,byzod+ai,来自byzod高质量包+清洗
condom_wrapper,避孕套包装,,0,13253,0.93,byzod+ai,来自byzod高质量包+清洗
presenting,(性诱惑)展示,,0,13249,0.93,byzod+ai,来自byzod高质量包+清洗
armored_boots,装甲靴,,0,13249,0.93,byzod+ai,来自byzod高质量包+清洗
purple_panties,紫色内裤,紫パンツ|紫下着,0,13248,0.93,byzod+ai,来自byzod高质量包+清洗
white_tank_top,白色无袖紧身背心,,0,13232,0.93,byzod+ai,来自byzod高质量包+清洗
chinese_zodiac,十二生肖,十二生肖|十二支|干支|干支娘|干支擬人化,0,13228,0.93,byzod+ai,来自byzod高质量包+清洗
road,路,,0,13198,0.93,byzod+ai,来自byzod高质量包+清洗
headdress,头部穿戴物,头部穿戴物(偏笼统),0,13195,0.86,byzod+ai,Byzod长描述→缩短主显示
used_condom,用过的避孕套,使用済みコンドーム,0,13176,0.93,byzod+ai,来自byzod高质量包+清洗
imminent_penetration,即将插入,挿入直前|事前,0,13150,0.93,byzod+ai,来自byzod高质量包+清洗
nipple_piercing,乳头穿刺,乳首ピアス|乳環|乳环,0,13147,0.93,byzod+ai,来自byzod高质量包+清洗
wet_hair,湿头发,濡れ髪,0,13131,0.93,byzod+ai,来自byzod高质量包+清洗
hands_on_own_chest,双手放在自己的胸口,,0,13131,0.93,byzod+ai,来自byzod高质量包+清洗
jack-o'-lantern,南瓜灯,傑克南瓜燈,0,13121,0.93,byzod+ai,来自byzod高质量包+清洗
white_cape,白色斗篷,,0,13109,0.93,byzod+ai,来自byzod高质量包+清洗
on_ground,在地上,,0,13103,0.93,byzod+ai,来自byzod高质量包+清洗
bikini_skirt,比基尼裙,,0,13097,0.93,byzod+ai,来自byzod高质量包+清洗
sailor_hat,水手帽,,0,13083,0.93,byzod+ai,来自byzod高质量包+清洗
inkling,インクリング,,0,13078,0.93,byzod+ai,来自byzod高质量包+清洗
hands_on_own_face,双手放在自己的脸上,,0,13076,0.93,byzod+ai,来自byzod高质量包+清洗
fur-trimmed_coat,镶边皮草大衣,,0,13065,0.93,byzod+ai,来自byzod高质量包+清洗
green_nails,绿色的指甲,,0,13055,0.93,byzod+ai,来自byzod高质量包+清洗
hip_vent,服装露出髋部侧面,,0,13052,0.93,byzod+ai,来自byzod高质量包+清洗
mismatched_legwear,双色裤袜,,0,13039,0.93,byzod+ai,来自byzod高质量包+清洗
uneven_legwear,不均匀的裤腿,,0,13033,0.93,byzod+ai,来自byzod高质量包+清洗
shade,日荫,陰|日陰,0,13029,0.93,byzod+ai,来自byzod高质量包+清洗
futa_with_female,扶她和女性,ふた×女,0,13024,0.93,byzod+ai,来自byzod高质量包+清洗
red_shorts,红色短裤,,0,13004,0.93,byzod+ai,来自byzod高质量包+清洗
shoulder_blades,肩胛骨,肩甲骨,0,12986,0.93,byzod+ai,来自byzod高质量包+清洗
incest,乱伦,近親相姦|母子相姦|姉妹百合|姉弟相姦|兄妹相姦,0,12963,0.93,byzod+ai,来自byzod高质量包+清洗
holding_instrument,拿着乐器,,0,12960,0.93,byzod+ai,来自byzod高质量包+清洗
bound_arms,手臂捆绑,,0,12926,0.93,byzod+ai,来自byzod高质量包+清洗
mechanical_arms,机械臂,メカ腕|機械腕,0,12921,0.93,byzod+ai,来自byzod高质量包+清洗
disembodied_hand,disembodied_hand,,0,12921,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
sleeve_cuffs,袖口,袖口,0,12910,0.93,byzod+ai,来自byzod高质量包+清洗
green_bikini,绿色比基尼,緑ビキニ,0,12889,0.93,byzod+ai,来自byzod高质量包+清洗
print_shirt,印花衬衫,,0,12887,0.93,byzod+ai,来自byzod高质量包+清洗
pointless_censoring,敷衍的打码,,0,12877,0.93,byzod+ai,来自byzod高质量包+清洗
invisible_chair,隐形椅子,空气椅子,0,12876,0.93,byzod+ai,来自byzod高质量包+清洗
military_vehicle,军用载具,軍用車両|軍用車輌|軍用車,0,12875,0.93,byzod+ai,来自byzod高质量包+清洗
wine_glass,红酒杯,,0,12874,0.93,byzod+ai,来自byzod高质量包+清洗
pov_crotch,看向裤裆的视角,,0,12872,0.93,byzod+ai,来自byzod高质量包+清洗
balloon,气球,風船|气球,0,12849,0.93,byzod+ai,来自byzod高质量包+清洗
frog_hair_ornament,青蛙发饰,,0,12826,0.93,byzod+ai,来自byzod高质量包+清洗
string_panties,系绳内裤,,0,12766,0.93,byzod+ai,来自byzod高质量包+清洗
bench,长凳,,0,12749,0.93,byzod+ai,来自byzod高质量包+清洗
belly,腹部,イカ腹,0,12748,0.93,byzod+ai,来自byzod高质量包+清洗
grabbing_another's_ass,抓着对方屁股,,0,12743,0.93,byzod+ai,来自byzod高质量包+清洗
flag,旗,旗,0,12740,0.93,byzod+ai,来自byzod高质量包+清洗
grabbing_own_breast,抓住自己的乳房,セルフ乳揉み,0,12737,0.93,byzod+ai,来自byzod高质量包+清洗
pocky,百奇,,0,12733,0.93,byzod+ai,来自byzod高质量包+清洗
eighth_note,八分音符,8分音符|八分音符,0,12727,0.93,byzod+ai,来自byzod高质量包+清洗
blue_rose,蓝玫瑰,青薔薇|青い薔薇,0,12707,0.93,byzod+ai,来自byzod高质量包+清洗
white_belt,白色腰带,,0,12698,0.93,byzod+ai,来自byzod高质量包+清洗
against_wall,压在墙上,,0,12685,0.93,byzod+ai,来自byzod高质量包+清洗
cum_in_ass,肛门内射,アナル中出し,0,12632,0.93,byzod+ai,来自byzod高质量包+清洗
whisker_markings,脸颊有胡须状痕迹,脸颊有胡须状痕迹(如狐妖脸上),0,12630,0.86,byzod+ai,Byzod长描述→缩短主显示
hand_on_own_chin,手碰着自己的下巴,,0,12577,0.93,byzod+ai,来自byzod高质量包+清洗
split-color_hair,分色头发,阴阳发,0,12554,0.93,byzod+ai,来自byzod高质量包+清洗
paw_print,爪印图案,,0,12476,0.93,byzod+ai,来自byzod高质量包+清洗
stubble,胡茬,無精髭,0,12476,0.93,byzod+ai,来自byzod高质量包+清洗
fairy,小妖精,妖精|オナホ妖精,0,12465,0.93,byzod+ai,来自byzod高质量包+清洗
key,钥匙,,0,12464,0.93,byzod+ai,来自byzod高质量包+清洗
bathing,入浴,入浴|水浴び,0,12414,0.93,byzod+ai,来自byzod高质量包+清洗
magic,魔法,魔法|魔導|呪文,0,12393,0.93,byzod+ai,来自byzod高质量包+清洗
pink_kimono,粉色和服,,0,12388,0.93,byzod+ai,来自byzod高质量包+清洗
ninja,忍者,忍者|くノ一,0,12370,0.93,byzod+ai,来自byzod高质量包+清洗
star_print,星形图案|星形印花,,0,12369,0.93,byzod+ai,来自byzod高质量包+清洗
checkered_clothes,棋盘格花纹衣物,,0,12350,0.93,byzod+ai,来自byzod高质量包+清洗
mouse_tail,鼠尾巴,,0,12346,0.93,byzod+ai,来自byzod高质量包+清洗
hand_on_own_head,手放在自己头上,頭に手,0,12346,0.93,byzod+ai,来自byzod高质量包+清洗
heart_of_string,串成心形的绳子,串成心形的绳子(或线条)|心型轨迹,0,12332,0.86,byzod+ai,Byzod长描述→缩短主显示
drunk,喝醉的,酔って|酔っ払い|泥酔,0,12298,0.93,byzod+ai,来自byzod高质量包+清洗
anal_object_insertion,肛门物体插入,,0,12296,0.93,byzod+ai,来自byzod高质量包+清洗
lace-trimmed_bra,蕾丝边胸罩,,0,12282,0.93,byzod+ai,来自byzod高质量包+清洗
aqua_nails,水蓝色指甲,,0,12269,0.93,byzod+ai,来自byzod高质量包+清洗
tail_raised,尾巴翘起,,0,12263,0.93,byzod+ai,来自byzod高质量包+清洗
layered_dress,分层连衣裙,,0,12248,0.93,byzod+ai,来自byzod高质量包+清洗
mother_and_daughter,母女,母娘,0,12240,0.93,byzod+ai,来自byzod高质量包+清洗
leggings,紧身裤,,0,12218,0.93,byzod+ai,来自byzod高质量包+清洗
brown_coat,棕色外套,,0,12217,0.93,byzod+ai,来自byzod高质量包+清洗
french_kiss,舌吻,,0,12207,0.93,byzod+ai,来自byzod高质量包+清洗
randoseru,小学书包,裸ランドセル,0,12203,0.93,byzod+ai,来自byzod高质量包+清洗
cone_hair_bun,锥形发髻,猫耳发角,0,12186,0.93,byzod+ai,来自byzod高质量包+清洗
covering_crotch,遮着裆部,股に手,0,12161,0.93,byzod+ai,来自byzod高质量包+清洗
indian_style,盘腿坐,胡坐|盘腿坐,0,12156,0.93,byzod+ai,来自byzod高质量包+清洗
clothes_around_waist,衣服系在腰上,腰結び|衣服系在腰上|系在腰上的衣服,0,12111,0.93,byzod+ai,来自byzod高质量包+清洗
reading,阅读,読書,0,12075,0.93,byzod+ai,来自byzod高质量包+清洗
chibi_inset,内含Q版形象,,0,12063,0.93,byzod+ai,来自byzod高质量包+清洗
bucket,水桶,水桶,0,12048,0.93,byzod+ai,来自byzod高质量包+清洗
retro_artstyle,赛璐璐/复古艺术,,0,12043,0.93,byzod+ai,来自byzod高质量包+清洗
armored_dress,战甲裙,,0,12039,0.93,byzod+ai,来自byzod高质量包+清洗
tiger_ears,虎耳,虎耳|トラ耳,0,12037,0.93,byzod+ai,来自byzod高质量包+清洗
micro_shorts,小尺寸短裤,,0,12028,0.93,byzod+ai,来自byzod高质量包+清洗
squiggle,表不满和发牢骚的,表不满和发牢骚的符号,0,12027,0.86,byzod+ai,Byzod长描述→缩短主显示
hand_on_own_thigh,手放在自己大腿上,,0,12024,0.93,byzod+ai,来自byzod高质量包+清洗
bedroom,卧室,,0,12005,0.93,byzod+ai,来自byzod高质量包+清洗
salute,敬礼,敬礼,0,11996,0.93,byzod+ai,来自byzod高质量包+清洗
short_kimono,短下摆和服,ミニ着物,0,11993,0.93,byzod+ai,来自byzod高质量包+清洗
yellow_dress,黄色连衣裙,,0,11979,0.93,byzod+ai,来自byzod高质量包+清洗
unworn_eyewear,未戴的眼镜,外した眼鏡|没戴的眼镜|脱下的眼镜,0,11978,0.97,ai_generated,[Manual] 
cannon,炮,大砲|砲兵,0,11966,0.93,byzod+ai,来自byzod高质量包+清洗
hugging_own_legs,抱腿,体育座り,0,11965,0.93,byzod+ai,来自byzod高质量包+清洗
gohei,御币,御幣|幣束,0,11955,0.93,byzod+ai,来自byzod高质量包+清洗
star_earrings,星形耳环,,0,11925,0.93,byzod+ai,来自byzod高质量包+清洗
holding_own_hair,手持自己的头发,抓头发,0,11917,0.97,ai_generated,[Manual] 动作
huge_ahoge,大呆毛,,0,11917,0.93,byzod+ai,来自byzod高质量包+清洗
forehead_jewel,额前有宝石,,0,11907,0.93,byzod+ai,来自byzod高质量包+清洗
pink_bowtie,粉色领结,,0,11900,0.93,byzod+ai,来自byzod高质量包+清洗
layered_skirt,分层的半裙,层叠裙,0,11878,0.93,byzod+ai,来自byzod高质量包+清洗
haori,羽织,羽織,0,11876,0.93,byzod+ai,来自byzod高质量包+清洗
colored_tips,发梢挑染,,0,11873,0.93,byzod+ai,来自byzod高质量包+清洗
looking_afar,遥望,,0,11859,0.93,byzod+ai,来自byzod高质量包+清洗
chibi_only,仅Q版,只有小人|chibi专属,0,11851,0.97,ai_generated,[Manual] 风格
wince,闭一只眼,眉をひそめる|しかめっ面,0,11835,0.93,byzod+ai,来自byzod高质量包+清洗
brown_pants,棕色长裤,,0,11819,0.93,byzod+ai,来自byzod高质量包+清洗
alternate_eye_color,与原设不同瞳色,,0,11814,0.93,byzod+ai,来自byzod高质量包+清洗
hitodama,人魂,人魂,0,11814,0.93,byzod+ai,来自byzod高质量包+清洗
fox_mask,狐狸面具,狐面,0,11803,0.93,byzod+ai,来自byzod高质量包+清洗
blue_bra,蓝色胸罩,青ブラ,0,11802,0.93,byzod+ai,来自byzod高质量包+清洗
slippers,拖鞋,拖鞋,0,11795,0.93,byzod+ai,来自byzod高质量包+清洗
silhouette,剪影,剪影,0,11774,0.93,byzod+ai,来自byzod高质量包+清洗
rolling_eyes,翻白眼,眼球上翻,0,11755,0.93,byzod+ai,来自byzod高质量包+清洗
public_indecency,公开猥亵,,0,11753,0.93,byzod+ai,来自byzod高质量包+清洗
stuffed_rabbit,stuffed_rabbit,兎のぬいぐるみ,0,11748,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
pantyhose_under_shorts,短裤下穿裤袜,,0,11735,0.93,byzod+ai,来自byzod高质量包+清洗
navel_piercing,脐钉,臍ピアス|臍環|脐环,0,11719,0.93,byzod+ai,来自byzod高质量包+清洗
black_tank_top,黑色无袖紧身背心,,0,11713,0.93,byzod+ai,来自byzod高质量包+清洗
multicolored_jacket,多种颜色的夹克,,0,11696,0.93,byzod+ai,来自byzod高质量包+清洗
wide_shot,广角镜头,大全景镜头|远景镜头,0,11688,0.93,byzod+ai,来自byzod高质量包+清洗
animal_nose,动物鼻子,,0,11660,0.93,byzod+ai,来自byzod高质量包+清洗
autumn_leaves,秋叶,紅葉|黄葉|紅葉狩り,0,11659,0.93,byzod+ai,来自byzod高质量包+清洗
architecture,建筑,建築,0,11649,0.93,byzod+ai,来自byzod高质量包+清洗
dancing,跳舞,,0,11634,0.93,byzod+ai,来自byzod高质量包+清洗
o-ring_bikini,带O型环的比基尼,,0,11631,0.93,byzod+ai,来自byzod高质量包+清洗
creature,创造物,幻想生物,0,11619,0.93,byzod+ai,来自byzod高质量包+清洗
casual_one-piece_swimsuit,连体泳衣,,0,11609,0.93,byzod+ai,来自byzod高质量包+清洗
tiptoes,踮起脚尖,爪先立ち|つま先立ち|踮脚尖,0,11598,0.93,byzod+ai,来自byzod高质量包+清洗
dagger,匕首/短剑,,0,11578,0.93,byzod+ai,来自byzod高质量包+清洗
red_hakama,绯袴,緋袴,0,11563,0.93,byzod+ai,来自byzod高质量包+清洗
scythe,大镰刀,大鎌,0,11561,0.93,byzod+ai,来自byzod高质量包+清洗
ice_wings,冰翼,,0,11561,0.93,byzod+ai,来自byzod高质量包+清洗
naked_towel,裸体且裹着毛巾,裸バスタオル|裸タオル,0,11557,0.93,byzod+ai,来自byzod高质量包+清洗
3koma,三格漫画,三格漫画|3格漫画,0,11554,0.93,byzod+ai,来自byzod高质量包+清洗
interspecies,异种奸|异种爱,人間♂×ポケモン♀|異種和姦|人間♂×ケモノ♀|異種姦|人外×少女,0,11544,0.93,byzod+ai,来自byzod高质量包+清洗
purple_kimono,紫色和服,,0,11537,0.93,byzod+ai,来自byzod高质量包+清洗
hibiscus,扶桑花,芙蓉,0,11532,0.93,byzod+ai,来自byzod高质量包+清洗
pubic_tattoo,淫纹,淫紋|淫纹,0,11529,0.93,byzod+ai,来自byzod高质量包+清洗
lace-trimmed_panties,蕾丝边内裤,,0,11526,0.93,byzod+ai,来自byzod高质量包+清洗
+++,+++,,0,11525,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
grey_skin,灰色皮肤,,0,11524,0.93,byzod+ai,来自byzod高质量包+清洗
|_|,|_|,,0,11512,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
cowbell,奶牛铃铛,,0,11478,0.93,byzod+ai,来自byzod高质量包+清洗
rigging,舰装,艤装,0,11457,0.93,byzod+ai,来自byzod高质量包+清洗
m_legs,M字摆腿,M字開脚,0,11433,0.93,byzod+ai,来自byzod高质量包+清洗
riding,骑,乗る,0,11423,0.93,byzod+ai,来自byzod高质量包+清洗
sexually_suggestive,性暗示,謎のエロス|性暗示,0,11412,0.93,byzod+ai,来自byzod高质量包+清洗
space,宇宙,宇宙,0,11408,0.93,byzod+ai,来自byzod高质量包+清洗
oil-paper_umbrella,油纸伞,和傘|唐傘|番傘|蛇の目|蛇の目傘,0,11403,0.93,byzod+ai,来自byzod高质量包+清洗
